COU,Country,POLL,Pollutant,VAR,Year,Unit,PowerCode,Value
CHE,Switzerland,GHG,Greenhouse gases,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,53036.005
CHE,Switzerland,GHG,Greenhouse gases,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,54669.668
CHE,Switzerland,GHG,Greenhouse gases,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,50552.382
CHE,Switzerland,GHG,Greenhouse gases,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,51901.42
CHE,Switzerland,GHG,Greenhouse gases,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,52785.699
CHE,Switzerland,GHG,Greenhouse gases,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,48845.033
CHE,Switzerland,GHG,Greenhouse gases,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,48355.484
CHE,Switzerland,GHG,Greenhouse gases,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,48631.378
CHE,Switzerland,GHG,Greenhouse gases,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,47754.08
CHE,Switzerland,GHG,Greenhouse gases,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,46256.926
CHE,Switzerland,GHG,Greenhouse gases,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,45973.87
TUR,Turkey,GHG,Greenhouse gases,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,219720.001
TUR,Turkey,GHG,Greenhouse gases,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,227104.944
TUR,Turkey,GHG,Greenhouse gases,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,233312.95
TUR,Turkey,GHG,Greenhouse gases,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,240635.808
TUR,Turkey,GHG,Greenhouse gases,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,234610.698
TUR,Turkey,GHG,Greenhouse gases,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,248560.973
TUR,Turkey,GHG,Greenhouse gases,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,267662.004
TUR,Turkey,GHG,Greenhouse gases,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,278883.252
TUR,Turkey,GHG,Greenhouse gases,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,280437.955
TUR,Turkey,GHG,Greenhouse gases,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,277879.815
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,299010.156
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,279804.702
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,285698.774
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,304853.826
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,314474.673
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,336986.355
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,357962.053
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,391259.813
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,387867.898
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,395127.314
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,398675.649
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,428492.478
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,448005.527
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,440048.694
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,459365.743
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,474469.912
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,500752.411
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,528311.867
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,524038.913
TUR,Turkey,GHG,Greenhouse gases,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,508078.172
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,797015.766
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,805857.214
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,785188.986
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,765797.925
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,754948.24
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,748697.905
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,769570.071
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,745547.679
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,744404.845
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,714329.713
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,714300.902
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,717276.919
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,695757.847
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,702304.928
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,698972.155
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,691247.99
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,684093.493
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,672431.508
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,651364.742
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,595065.647
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,609398.602
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,564263.397
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,580528.033
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,567038.736
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,526914.786
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,509266.13
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,484244.952
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,473113.187
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,464307.207
GBR,United Kingdom,GHG,Greenhouse gases,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,448389.638
CHL,Chile,GHG,Greenhouse gases,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,49209.47
CHL,Chile,GHG,Greenhouse gases,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,47321.2
CHL,Chile,GHG,Greenhouse gases,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,48984.82
CHL,Chile,GHG,Greenhouse gases,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,51438.6
CHL,Chile,GHG,Greenhouse gases,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,54532.77
CHL,Chile,GHG,Greenhouse gases,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,57903.8
CHL,Chile,GHG,Greenhouse gases,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,63845.68
CHL,Chile,GHG,Greenhouse gases,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,71466.73
CHL,Chile,GHG,Greenhouse gases,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,72442.96
CHL,Chile,GHG,Greenhouse gases,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,75285.86
CHL,Chile,GHG,Greenhouse gases,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,73001.38
CHL,Chile,GHG,Greenhouse gases,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,71105.38
CHL,Chile,GHG,Greenhouse gases,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,72364.8
CHL,Chile,GHG,Greenhouse gases,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,73100.83
CHL,Chile,GHG,Greenhouse gases,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,79173.64
CHL,Chile,GHG,Greenhouse gases,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,80296.41
CHL,Chile,GHG,Greenhouse gases,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,82822.36
CHL,Chile,GHG,Greenhouse gases,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,91553.25
CHL,Chile,GHG,Greenhouse gases,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,91393.9
CHL,Chile,GHG,Greenhouse gases,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,88098.22
CHL,Chile,GHG,Greenhouse gases,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,87942.07
CHL,Chile,GHG,Greenhouse gases,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,96508.95
CHL,Chile,GHG,Greenhouse gases,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,102424.84
CHL,Chile,GHG,Greenhouse gases,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,102678.36
CHL,Chile,GHG,Greenhouse gases,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,99268.13
CHL,Chile,GHG,Greenhouse gases,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,106342.22
CHL,Chile,GHG,Greenhouse gases,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,110156.04
CHL,Chile,GHG,Greenhouse gases,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,111215.64
CHL,Chile,GHG,Greenhouse gases,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,112312.62
CHL,Chile,GHG,Greenhouse gases,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,113020
EST,Estonia,GHG,Greenhouse gases,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,40175.175
EST,Estonia,GHG,Greenhouse gases,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,37295.324
EST,Estonia,GHG,Greenhouse gases,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,27136.656
EST,Estonia,GHG,Greenhouse gases,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,21688.57
EST,Estonia,GHG,Greenhouse gases,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,22181.183
EST,Estonia,GHG,Greenhouse gases,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,20080.529
EST,Estonia,GHG,Greenhouse gases,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,21033.534
EST,Estonia,GHG,Greenhouse gases,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,20750.104
EST,Estonia,GHG,Greenhouse gases,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,18999.996
EST,Estonia,GHG,Greenhouse gases,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,17851.345
EST,Estonia,GHG,Greenhouse gases,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,17479.522
EST,Estonia,GHG,Greenhouse gases,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,17909.591
EST,Estonia,GHG,Greenhouse gases,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,17313.107
EST,Estonia,GHG,Greenhouse gases,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,19262.288
EST,Estonia,GHG,Greenhouse gases,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,19390.536
EST,Estonia,GHG,Greenhouse gases,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,19157.485
EST,Estonia,GHG,Greenhouse gases,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,18501.969
EST,Estonia,GHG,Greenhouse gases,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,22105.767
EST,Estonia,GHG,Greenhouse gases,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,20050.265
EST,Estonia,GHG,Greenhouse gases,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,16570.906
EST,Estonia,GHG,Greenhouse gases,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,21180.807
EST,Estonia,GHG,Greenhouse gases,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,21134.142
EST,Estonia,GHG,Greenhouse gases,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,20023.448
EST,Estonia,GHG,Greenhouse gases,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,21931.184
EST,Estonia,GHG,Greenhouse gases,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,21104.453
EST,Estonia,GHG,Greenhouse gases,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,18036.693
EST,Estonia,GHG,Greenhouse gases,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,19721.588
EST,Estonia,GHG,Greenhouse gases,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,20965.471
EST,Estonia,GHG,Greenhouse gases,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,20125.736
EST,Estonia,GHG,Greenhouse gases,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,14636.12
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,18598.852
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,17246.783
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,17236.295
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,17483.722
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,17902.695
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,18683.174
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,19287.597
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,19826.444
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,19417.931
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,18803.492
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,18581.833
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,19854.455
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,20127.385
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,19799.508
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,20202.159
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,20462.377
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,20662.809
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,20846.872
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,21572.713
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,19407.734
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,19643.773
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,19567.829
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,18943.489
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,18250.07
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,16612.199
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,16793.507
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,17657.577
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,17727.383
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,17554.685
SVN,Slovenia,GHG,Greenhouse gases,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,17074.182
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,47860.896
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,49843.944
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,30664.541
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,24586.68
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,23219.927
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,22233.489
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,23276.504
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,22840.917
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,23804.511
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,20987.276
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,19441.007
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,20243.164
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,20622.261
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,20789.531
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,21608.681
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,22714.414
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,23003.847
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,25182.361
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,24203.763
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,19911.506
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,20750.157
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,21343.22
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,21266.733
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,20026.918
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,19995.696
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,20303.889
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,20326.579
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,20528.906
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,20159.02
LTU,Lithuania,GHG,Greenhouse gases,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,20360.592
LVA,Latvia,GHG,Greenhouse gases,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,25868.252
LVA,Latvia,GHG,Greenhouse gases,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,23972.535
LVA,Latvia,GHG,Greenhouse gases,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,19199.88
LVA,Latvia,GHG,Greenhouse gases,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,15782.963
LVA,Latvia,GHG,Greenhouse gases,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,13831.486
LVA,Latvia,GHG,Greenhouse gases,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,12448.476
LVA,Latvia,GHG,Greenhouse gases,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,12503.06
LVA,Latvia,GHG,Greenhouse gases,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,11949.36
LVA,Latvia,GHG,Greenhouse gases,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,11451.021
LVA,Latvia,GHG,Greenhouse gases,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,10674.574
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,10059.775
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,10646.93
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,10617.17
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,10789.255
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,10755.604
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,10927.872
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,11409.545
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,11854.583
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,11403.399
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,10715.257
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,11801.931
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,11010.679
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,10830.484
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,10742.253
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,10647.804
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,10703.358
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,10693.311
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,10733.278
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,11235.04
LVA,Latvia,GHG,Greenhouse gases,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,11103.625
COL,Colombia,GHG,Greenhouse gases,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,101878.751
COL,Colombia,GHG,Greenhouse gases,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,104424.755
COL,Colombia,GHG,Greenhouse gases,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,109571.266
COL,Colombia,GHG,Greenhouse gases,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,111662.295
COL,Colombia,GHG,Greenhouse gases,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,113044.859
COL,Colombia,GHG,Greenhouse gases,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,115599.564
COL,Colombia,GHG,Greenhouse gases,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,117221.558
COL,Colombia,GHG,Greenhouse gases,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,123168.797
COL,Colombia,GHG,Greenhouse gases,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,123130.077
COL,Colombia,GHG,Greenhouse gases,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,117878.845
COL,Colombia,GHG,Greenhouse gases,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,120643.718
COL,Colombia,GHG,Greenhouse gases,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,119766.757
COL,Colombia,GHG,Greenhouse gases,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,120091.268
COL,Colombia,GHG,Greenhouse gases,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,124665.549
COL,Colombia,GHG,Greenhouse gases,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,127551.863
COL,Colombia,GHG,Greenhouse gases,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,132469.336
COL,Colombia,GHG,Greenhouse gases,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,136731.4
COL,Colombia,GHG,Greenhouse gases,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,139037.593
COL,Colombia,GHG,Greenhouse gases,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,140123.039
COL,Colombia,GHG,Greenhouse gases,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,145672.898
COL,Colombia,GHG,Greenhouse gases,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,155060.419
COL,Colombia,GHG,Greenhouse gases,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,154098.612
COL,Colombia,GHG,Greenhouse gases,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,157725.856
COL,Colombia,GHG,Greenhouse gases,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,162655.741
COL,Colombia,GHG,Greenhouse gases,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,165839.294
COL,Colombia,GHG,Greenhouse gases,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,170637.066
COL,Colombia,GHG,Greenhouse gases,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,175628.861
