unique_code,tipoies,region,nombreies,nombrecarrera
I54S33C47J2V2,Universidades,REGION DEL BIOBIO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S33C48J1V2,Universidades,REGION DEL BIOBIO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S33C49J1V2,Universidades,REGION DEL BIOBIO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,TRABAJO SOCIAL
I54S33C54J2V1,Universidades,REGION DEL BIOBIO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL
I54S33C56J1V1,Universidades,REGION DEL BIOBIO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ELECTRICIDAD MENCION PROYECTOS DE INSTALACIONES ELECTRICAS
I54S33C67J1V1,Universidades,REGION DEL BIOBIO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CONSTRUCCION
I54S33C67J2V1,Universidades,REGION DEL BIOBIO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CONSTRUCCION
I54S33C67J2V2,Universidades,REGION DEL BIOBIO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CONSTRUCCION
I54S33C67J2V3,Universidades,REGION DEL BIOBIO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CONSTRUCCION
I54S33C72J1V1,Universidades,REGION DEL BIOBIO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,TRADUCCION INGLES-ESPAÑOL MENCION NEGOCIOS INTERNACIONALES
I54S33C72J1V2,Universidades,REGION DEL BIOBIO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,TRADUCCION INGLES-ESPAÑOL MENCION NEGOCIOS INTERNACIONALES
I54S34C113J1V2,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,PSICOPEDAGOGIA
I54S34C151J1V1,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,CONTADOR AUDITOR
I54S34C151J2V1,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,CONTADOR AUDITOR
I54S34C161J1V2,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION MARKETING Y VENTAS
I54S34C161J2V2,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION MARKETING Y VENTAS
I54S34C161J2V3,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION MARKETING Y VENTAS
I54S34C162J2V1,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA INDUSTRIAL
I54S34C162J2V2,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA INDUSTRIAL
I54S34C227J1V1,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS
I54S34C47J1V2,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S34C47J2V2,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S34C47J2V3,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S34C48J1V3,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S34C48J2V3,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S34C48J2V4,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S34C49J1V2,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,TRABAJO SOCIAL
I54S34C54J1V1,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL
I54S34C54J2V1,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL
I54S34C67J1V2,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CONSTRUCCION
I54S34C67J1V3,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CONSTRUCCION
I54S34C67J2V2,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CONSTRUCCION
I54S34C67J2V3,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CONSTRUCCION
I54S34C72J1V2,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,TRADUCCION INGLES-ESPAÑOL MENCION NEGOCIOS INTERNACIONALES
I54S35C100J4V1,Universidades,REGION METROPOLITANA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,MAGISTER EN PEDAGOGIA APLICADA A LA EDUCACION SUPERIOR
I54S3C113J1V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,PSICOPEDAGOGIA
I54S3C113J1V2,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,PSICOPEDAGOGIA
I54S3C151J1V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,CONTADOR AUDITOR
I54S3C151J2V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,CONTADOR AUDITOR
I54S3C151J2V2,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,CONTADOR AUDITOR
I54S3C151J2V3,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,CONTADOR AUDITOR
I54S3C161J1V2,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION MARKETING Y VENTAS
I54S3C161J2V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION MARKETING Y VENTAS
I54S3C162J1V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA INDUSTRIAL
I54S3C162J1V2,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA INDUSTRIAL
I54S3C227J1V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS
I54S3C227J2V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS
I54S3C228J1V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA ELECTRICA
I54S3C228J2V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA ELECTRICA
I54S3C242J4V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,SISTEMA ESPECIAL DE TITULACION LICENCIATURA EN TRABAJO SOCIAL
I54S3C47J1V2,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S3C47J2V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S3C47J2V2,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S3C47J2V3,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S3C48J1V2,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S3C48J2V2,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S3C48J2V3,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S3C49J1V2,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,TRABAJO SOCIAL
I54S3C51J2V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA COMERCIAL
I54S3C51J4V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA COMERCIAL
I54S3C54J1V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL
I54S3C56J1V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ELECTRICIDAD MENCION PROYECTOS DE INSTALACIONES ELECTRICAS
I54S3C56J2V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ELECTRICIDAD MENCION PROYECTOS DE INSTALACIONES ELECTRICAS
I54S3C60J1V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA ELECTRONICA
I54S3C60J2V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA ELECTRONICA
I54S3C67J1V2,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CONSTRUCCION
I54S3C67J1V3,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CONSTRUCCION
I54S3C67J2V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CONSTRUCCION
I54S3C67J2V2,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CONSTRUCCION
I54S3C67J2V3,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CONSTRUCCION
I54S3C68J1V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS
I54S3C68J1V2,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS
I54S3C68J2V1,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS
I54S3C68J2V2,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS
I54S3C68J2V3,Universidades,REGION DE TARAPACA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS
I54S4C113J1V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,PSICOPEDAGOGIA
I54S4C162J1V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA INDUSTRIAL
I54S4C162J1V2,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA INDUSTRIAL
I54S4C227J1V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS
I54S4C227J2V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS
I54S4C242J4V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,SISTEMA ESPECIAL DE TITULACION LICENCIATURA EN TRABAJO SOCIAL
I54S4C47J1V2,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S4C47J2V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S4C47J2V2,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S4C47J2V3,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S4C48J1V2,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S4C48J2V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S4C48J2V2,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S4C48J2V3,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S4C51J2V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA COMERCIAL
I54S4C51J4V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA COMERCIAL
I54S4C54J1V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL
I54S4C54J2V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL
I54S5C113J1V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,PSICOPEDAGOGIA
I54S5C113J1V2,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,PSICOPEDAGOGIA
I54S5C162J1V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA INDUSTRIAL
I54S5C227J1V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS
I54S5C227J2V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS
I54S5C228J2V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA ELECTRICA
I54S5C242J4V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,SISTEMA ESPECIAL DE TITULACION LICENCIATURA EN TRABAJO SOCIAL
I54S5C47J1V2,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S5C47J2V2,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S5C48J1V2,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S5C48J2V2,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S5C51J2V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA COMERCIAL
I54S5C51J4V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA COMERCIAL
I54S5C54J1V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL
I54S5C54J2V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN AUTOMATIZACION Y CONTROL INDUSTRIAL
I54S5C68J1V2,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS
I54S5C68J2V1,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS
I54S5C68J2V2,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS
I54S6C113J1V1,Universidades,REGION DE ATACAMA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,PSICOPEDAGOGIA
I54S6C113J1V2,Universidades,REGION DE ATACAMA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,PSICOPEDAGOGIA
I54S6C227J1V1,Universidades,REGION DE ATACAMA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS
I54S6C227J2V1,Universidades,REGION DE ATACAMA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS
I54S6C242J4V1,Universidades,REGION DE ATACAMA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,SISTEMA ESPECIAL DE TITULACION LICENCIATURA EN TRABAJO SOCIAL
I54S6C47J1V2,Universidades,REGION DE ATACAMA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S6C47J2V2,Universidades,REGION DE ATACAMA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S6C48J1V2,Universidades,REGION DE ATACAMA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S6C48J2V2,Universidades,REGION DE ATACAMA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S6C49J1V2,Universidades,REGION DE ATACAMA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,TRABAJO SOCIAL
I54S6C51J2V1,Universidades,REGION DE ATACAMA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA COMERCIAL
I54S6C51J4V1,Universidades,REGION DE ATACAMA,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA COMERCIAL
I54S7C113J1V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,PSICOPEDAGOGIA
I54S7C113J1V2,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,PSICOPEDAGOGIA
I54S7C151J1V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,CONTADOR AUDITOR
I54S7C151J1V2,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,CONTADOR AUDITOR
I54S7C151J2V2,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,CONTADOR AUDITOR
I54S7C151J2V3,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,CONTADOR AUDITOR
I54S7C161J1V2,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION MARKETING Y VENTAS
I54S7C162J1V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA INDUSTRIAL
I54S7C162J1V2,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA INDUSTRIAL
I54S7C162J2V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA INDUSTRIAL
I54S7C162J2V2,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA INDUSTRIAL
I54S7C223J1V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CIBERSEGURIDAD
I54S7C227J1V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS
I54S7C227J2V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS
I54S7C242J4V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,SISTEMA ESPECIAL DE TITULACION LICENCIATURA EN TRABAJO SOCIAL
I54S7C47J1V2,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S7C47J2V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S7C47J2V2,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS
I54S7C48J1V2,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S7C48J2V2,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN INFORMATICA
I54S7C49J1V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,TRABAJO SOCIAL
I54S7C49J1V2,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,TRABAJO SOCIAL
I54S7C50J1V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION MARKETING
I54S7C51J1V2,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA COMERCIAL
I54S7C51J2V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA COMERCIAL
I54S7C51J4V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA COMERCIAL
I54S7C67J1V2,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CONSTRUCCION
I54S7C67J1V3,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CONSTRUCCION
I54S7C68J1V2,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS
I54S7C69J1V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,NUTRICION Y DIETETICA
I54S7C70J1V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,ENFERMERIA
I54S7C71J1V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,KINESIOLOGIA
I54S7C72J1V1,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,TRADUCCION INGLES-ESPAÑOL MENCION NEGOCIOS INTERNACIONALES
I54S7C72J1V2,Universidades,REGION DE COQUIMBO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,TRADUCCION INGLES-ESPAÑOL MENCION NEGOCIOS INTERNACIONALES
I54S8C113J1V1,Universidades,REGION DE VALPARAISO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,PSICOPEDAGOGIA
I54S8C113J1V2,Universidades,REGION DE VALPARAISO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,PSICOPEDAGOGIA
I54S8C151J1V1,Universidades,REGION DE VALPARAISO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,CONTADOR AUDITOR
I54S8C151J1V2,Universidades,REGION DE VALPARAISO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,CONTADOR AUDITOR
I54S8C161J1V2,Universidades,REGION DE VALPARAISO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION MARKETING Y VENTAS
I54S8C161J2V2,Universidades,REGION DE VALPARAISO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION MARKETING Y VENTAS
I54S8C223J1V1,Universidades,REGION DE VALPARAISO,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,INGENIERIA EN CIBERSEGURIDAD
