COU,Country,POLL,Pollutant,VAR,Year,Unit,PowerCode,Value
FRA,France,GHG,Greenhouse gases,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,469718.625
FRA,France,GHG,Greenhouse gases,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,450787.078
FRA,France,GHG,Greenhouse gases,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,441488.013
FRA,France,GHG,Greenhouse gases,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,399412.668
FRA,France,CO2,Carbon dioxide,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,400964.635
FRA,France,CO2,Carbon dioxide,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,426478.614
FRA,France,CO2,Carbon dioxide,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,415157.02
FRA,France,CO2,Carbon dioxide,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,397075.643
FRA,France,CO2,Carbon dioxide,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,391196.097
FRA,France,CO2,Carbon dioxide,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,396061.74
FRA,France,CO2,Carbon dioxide,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,411286.373
FRA,France,CO2,Carbon dioxide,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,404145.466
FRA,France,CO2,Carbon dioxide,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,424294.257
FRA,France,CO2,Carbon dioxide,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,423145.035
FRA,France,CO2,Carbon dioxide,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,418188.986
FRA,France,CO2,Carbon dioxide,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,423443.915
FRA,France,CO2,Carbon dioxide,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,420017.439
FRA,France,CO2,Carbon dioxide,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,424895.687
FRA,France,CO2,Carbon dioxide,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,426570.83
FRA,France,CO2,Carbon dioxide,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,429561.365
FRA,France,CO2,Carbon dioxide,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,419873.213
FRA,France,CO2,Carbon dioxide,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,410400.759
FRA,France,CO2,Carbon dioxide,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,404514.96
FRA,France,CO2,Carbon dioxide,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,385238.039
FRA,France,CO2,Carbon dioxide,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,391533.992
FRA,France,CO2,Carbon dioxide,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,369674.773
FRA,France,CO2,Carbon dioxide,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,371884.042
FRA,France,CO2,Carbon dioxide,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,373645.232
FRA,France,CO2,Carbon dioxide,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,342923.52
FRA,France,CO2,Carbon dioxide,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,347527.792
FRA,France,CO2,Carbon dioxide,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,351094.358
FRA,France,CO2,Carbon dioxide,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,354045.608
FRA,France,CO2,Carbon dioxide,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,339398.537
FRA,France,CO2,Carbon dioxide,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,332962.152
FRA,France,CO2,Carbon dioxide,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,295136.417
FRA,France,CH4,Methane,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,69559.978
FRA,France,CH4,Methane,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,70039.6
FRA,France,CH4,Methane,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,70124.265
FRA,France,CH4,Methane,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,70524.859
FRA,France,CH4,Methane,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,70394.107
FRA,France,CH4,Methane,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,70791.852
FRA,France,CH4,Methane,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,69883.165
FRA,France,CH4,Methane,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,68646.106
FRA,France,CH4,Methane,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,68695.84
FRA,France,CH4,Methane,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,68663.01
FRA,France,CH4,Methane,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,69026.567
FRA,France,CH4,Methane,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,68899.87
FRA,France,CH4,Methane,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,67321.22
FRA,France,CH4,Methane,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,66350.172
FRA,France,CH4,Methane,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,64989.975
FRA,France,CH4,Methane,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,64054.369
FRA,France,CH4,Methane,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,63517.28
FRA,France,CH4,Methane,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,63236.098
FRA,France,CH4,Methane,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,63509.612
FRA,France,CH4,Methane,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,62388.544
FRA,France,CH4,Methane,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,62090.602
FRA,France,CH4,Methane,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,60914.668
FRA,France,CH4,Methane,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,59680.235
FRA,France,CH4,Methane,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,59520.65
FRA,France,CH4,Methane,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,59233.231
FRA,France,CH4,Methane,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,58318.765
FRA,France,CH4,Methane,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,57892.048
FRA,France,CH4,Methane,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,57472.332
FRA,France,CH4,Methane,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,56702.774
FRA,France,CH4,Methane,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,56226.229
FRA,France,CH4,Methane,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,55122.811
FRA,France,N2O,Nitrous oxide,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,64879.38
FRA,France,N2O,Nitrous oxide,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,65470.238
FRA,France,N2O,Nitrous oxide,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,65161.085
FRA,France,N2O,Nitrous oxide,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,64413.31
FRA,France,N2O,Nitrous oxide,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,64532.401
FRA,France,N2O,Nitrous oxide,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,66091.097
FRA,France,N2O,Nitrous oxide,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,67618.662
FRA,France,N2O,Nitrous oxide,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,67552.812
FRA,France,N2O,Nitrous oxide,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,60937.153
FRA,France,N2O,Nitrous oxide,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,54882.905
FRA,France,N2O,Nitrous oxide,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,53832.18
FRA,France,N2O,Nitrous oxide,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,53523.483
FRA,France,N2O,Nitrous oxide,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,50791.441
FRA,France,N2O,Nitrous oxide,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,49009.195
FRA,France,N2O,Nitrous oxide,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,47353.177
FRA,France,N2O,Nitrous oxide,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,46451.49
FRA,France,N2O,Nitrous oxide,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,45052.946
FRA,France,N2O,Nitrous oxide,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,45113.18
FRA,France,N2O,Nitrous oxide,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,44373.462
FRA,France,N2O,Nitrous oxide,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,42792.877
FRA,France,N2O,Nitrous oxide,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,40616.253
FRA,France,N2O,Nitrous oxide,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,39016.707
FRA,France,N2O,Nitrous oxide,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,39300.603
FRA,France,N2O,Nitrous oxide,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,39066.25
FRA,France,N2O,Nitrous oxide,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,40202.779
FRA,France,N2O,Nitrous oxide,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,40033.495
FRA,France,N2O,Nitrous oxide,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,38924.965
FRA,France,N2O,Nitrous oxide,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,40298.667
FRA,France,N2O,Nitrous oxide,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,38634.819
FRA,France,N2O,Nitrous oxide,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,38211.63
FRA,France,N2O,Nitrous oxide,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,36430.992
FRA,France,HFC,Hydrofluorocarbons,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,4402.2
FRA,France,HFC,Hydrofluorocarbons,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,5124.377
FRA,France,HFC,Hydrofluorocarbons,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,4418.011
FRA,France,HFC,Hydrofluorocarbons,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,2865.792
FRA,France,HFC,Hydrofluorocarbons,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,1754.853
FRA,France,HFC,Hydrofluorocarbons,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,1709.594
FRA,France,HFC,Hydrofluorocarbons,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,3074.433
FRA,France,HFC,Hydrofluorocarbons,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,3931.647
FRA,France,HFC,Hydrofluorocarbons,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,4319.581
FRA,France,HFC,Hydrofluorocarbons,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,5551.096
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,6753.915
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,7982.189
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,9147.389
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,10418.098
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,11905.788
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,12904.975
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,14397.773
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,15252.544
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,16362.734
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,16257.48
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,16986.564
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,17689.659
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,17924.081
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,17837.775
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,17732.378
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,17569.153
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,17285.926
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,16724.545
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,14927.968
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,13075.838
FRA,France,HFC,Hydrofluorocarbons,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,11822.646
FRA,France,PFC,Perfluorocarbons,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,5202.467
FRA,France,PFC,Perfluorocarbons,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,4822.543
FRA,France,PFC,Perfluorocarbons,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,4918.316
FRA,France,PFC,Perfluorocarbons,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,4844.063
FRA,France,PFC,Perfluorocarbons,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,4325.485
FRA,France,PFC,Perfluorocarbons,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,3064.56
FRA,France,PFC,Perfluorocarbons,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,2796.25
FRA,France,PFC,Perfluorocarbons,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,2895.974
FRA,France,PFC,Perfluorocarbons,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,3391.715
FRA,France,PFC,Perfluorocarbons,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,4218.401
FRA,France,PFC,Perfluorocarbons,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,2997.489
FRA,France,PFC,Perfluorocarbons,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,2652.968
FRA,France,PFC,Perfluorocarbons,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,4174.163
FRA,France,PFC,Perfluorocarbons,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,3850.857
FRA,France,PFC,Perfluorocarbons,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,2638.855
FRA,France,PFC,Perfluorocarbons,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,1760.328
FRA,France,PFC,Perfluorocarbons,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,1462.396
FRA,France,PFC,Perfluorocarbons,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,1179.43
FRA,France,PFC,Perfluorocarbons,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,777.747
FRA,France,PFC,Perfluorocarbons,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,558.812
FRA,France,PFC,Perfluorocarbons,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,617.37
FRA,France,PFC,Perfluorocarbons,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,774.038
FRA,France,PFC,Perfluorocarbons,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,790.345
FRA,France,PFC,Perfluorocarbons,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,670.495
FRA,France,PFC,Perfluorocarbons,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,615.881
FRA,France,PFC,Perfluorocarbons,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,536.565
FRA,France,PFC,Perfluorocarbons,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,666.008
FRA,France,PFC,Perfluorocarbons,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,707.679
FRA,France,PFC,Perfluorocarbons,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,676.735
FRA,France,PFC,Perfluorocarbons,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,615.403
FRA,France,PFC,Perfluorocarbons,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,543.494
FRA,France,SF6,Sulphur hexafluoride,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,2158.089
FRA,France,SF6,Sulphur hexafluoride,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,2220.833
FRA,France,SF6,Sulphur hexafluoride,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,2259.615
FRA,France,SF6,Sulphur hexafluoride,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,2299.011
FRA,France,SF6,Sulphur hexafluoride,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,2447.347
FRA,France,SF6,Sulphur hexafluoride,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,2470.092
FRA,France,SF6,Sulphur hexafluoride,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,2498.039
FRA,France,SF6,Sulphur hexafluoride,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,2479.228
FRA,France,SF6,Sulphur hexafluoride,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,2596.777
FRA,France,SF6,Sulphur hexafluoride,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,2295.464
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,2182.708
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,1827.57
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,1599.639
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,1581.831
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,1613.048
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,1356.753
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,1254.079
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,1150.879
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,1137.927
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,953.187
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,876.581
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,652.249
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,656.523
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,584.754
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,475.33
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,499.265
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,507.834
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,462.156
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,433.994
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,386.47
FRA,France,SF6,Sulphur hexafluoride,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,347.767
DEU,Germany,GHG,Greenhouse gases,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,1241919.234
DEU,Germany,GHG,Greenhouse gases,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,1195966.138
DEU,Germany,GHG,Greenhouse gases,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,1146454.342
DEU,Germany,GHG,Greenhouse gases,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,1137451.367
DEU,Germany,GHG,Greenhouse gases,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,1119681.968
DEU,Germany,GHG,Greenhouse gases,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,1115305.357
DEU,Germany,GHG,Greenhouse gases,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,1133362.884
DEU,Germany,GHG,Greenhouse gases,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,1098413.401
DEU,Germany,GHG,Greenhouse gases,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,1073178.323
DEU,Germany,GHG,Greenhouse gases,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,1039200.172
DEU,Germany,GHG,Greenhouse gases,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,1036926.261
DEU,Germany,GHG,Greenhouse gases,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,1052999.477
DEU,Germany,GHG,Greenhouse gases,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,1031672.509
DEU,Germany,GHG,Greenhouse gases,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,1028625.772
DEU,Germany,GHG,Greenhouse gases,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,1011768.83
DEU,Germany,GHG,Greenhouse gases,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,986709.485
DEU,Germany,GHG,Greenhouse gases,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,993738.732
DEU,Germany,GHG,Greenhouse gases,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,968039.597
DEU,Germany,GHG,Greenhouse gases,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,968935.03
DEU,Germany,GHG,Greenhouse gases,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,902742.06
DEU,Germany,GHG,Greenhouse gases,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,935768.364
DEU,Germany,GHG,Greenhouse gases,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,911243.774
DEU,Germany,GHG,Greenhouse gases,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,916901.017
DEU,Germany,GHG,Greenhouse gases,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,933987.361
DEU,Germany,GHG,Greenhouse gases,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,894464.541
DEU,Germany,GHG,Greenhouse gases,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,897953.671
DEU,Germany,GHG,Greenhouse gases,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,901442.03
DEU,Germany,GHG,Greenhouse gases,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,885729.469
DEU,Germany,GHG,Greenhouse gases,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,850541.987
DEU,Germany,GHG,Greenhouse gases,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,799733.988
DEU,Germany,GHG,Greenhouse gases,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,728737.653
DEU,Germany,CO2,Carbon dioxide,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,1051979.103
DEU,Germany,CO2,Carbon dioxide,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,1013824.095
DEU,Germany,CO2,Carbon dioxide,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,965541.817
DEU,Germany,CO2,Carbon dioxide,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,955819.934
DEU,Germany,CO2,Carbon dioxide,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,939492.314
DEU,Germany,CO2,Carbon dioxide,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,938613.565
DEU,Germany,CO2,Carbon dioxide,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,958700.377
DEU,Germany,CO2,Carbon dioxide,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,930870.087
DEU,Germany,CO2,Carbon dioxide,TOTAL,1998,Tonnes of CO2 equivalent,Thousands,922812.222
DEU,Germany,CO2,Carbon dioxide,TOTAL,1999,Tonnes of CO2 equivalent,Thousands,895352.121
DEU,Germany,CO2,Carbon dioxide,TOTAL,2000,Tonnes of CO2 equivalent,Thousands,899351.824
DEU,Germany,CO2,Carbon dioxide,TOTAL,2001,Tonnes of CO2 equivalent,Thousands,916144.477
DEU,Germany,CO2,Carbon dioxide,TOTAL,2002,Tonnes of CO2 equivalent,Thousands,899449.765
DEU,Germany,CO2,Carbon dioxide,TOTAL,2003,Tonnes of CO2 equivalent,Thousands,900627.666
DEU,Germany,CO2,Carbon dioxide,TOTAL,2004,Tonnes of CO2 equivalent,Thousands,886637.162
DEU,Germany,CO2,Carbon dioxide,TOTAL,2005,Tonnes of CO2 equivalent,Thousands,866302.77
DEU,Germany,CO2,Carbon dioxide,TOTAL,2006,Tonnes of CO2 equivalent,Thousands,877938.802
DEU,Germany,CO2,Carbon dioxide,TOTAL,2007,Tonnes of CO2 equivalent,Thousands,851222.968
DEU,Germany,CO2,Carbon dioxide,TOTAL,2008,Tonnes of CO2 equivalent,Thousands,854508.174
DEU,Germany,CO2,Carbon dioxide,TOTAL,2009,Tonnes of CO2 equivalent,Thousands,789899.98
DEU,Germany,CO2,Carbon dioxide,TOTAL,2010,Tonnes of CO2 equivalent,Thousands,832540.983
DEU,Germany,CO2,Carbon dioxide,TOTAL,2011,Tonnes of CO2 equivalent,Thousands,808911.525
DEU,Germany,CO2,Carbon dioxide,TOTAL,2012,Tonnes of CO2 equivalent,Thousands,813693.048
DEU,Germany,CO2,Carbon dioxide,TOTAL,2013,Tonnes of CO2 equivalent,Thousands,831207.653
DEU,Germany,CO2,Carbon dioxide,TOTAL,2014,Tonnes of CO2 equivalent,Thousands,792255.427
DEU,Germany,CO2,Carbon dioxide,TOTAL,2015,Tonnes of CO2 equivalent,Thousands,795556.57
DEU,Germany,CO2,Carbon dioxide,TOTAL,2016,Tonnes of CO2 equivalent,Thousands,800339.834
DEU,Germany,CO2,Carbon dioxide,TOTAL,2017,Tonnes of CO2 equivalent,Thousands,785616.471
DEU,Germany,CO2,Carbon dioxide,TOTAL,2018,Tonnes of CO2 equivalent,Thousands,754408.432
DEU,Germany,CO2,Carbon dioxide,TOTAL,2019,Tonnes of CO2 equivalent,Thousands,707149.948
DEU,Germany,CO2,Carbon dioxide,TOTAL,2020,Tonnes of CO2 equivalent,Thousands,639381.013
DEU,Germany,CH4,Methane,TOTAL,1990,Tonnes of CO2 equivalent,Thousands,118555.322
DEU,Germany,CH4,Methane,TOTAL,1991,Tonnes of CO2 equivalent,Thousands,112964.721
DEU,Germany,CH4,Methane,TOTAL,1992,Tonnes of CO2 equivalent,Thousands,109571.464
DEU,Germany,CH4,Methane,TOTAL,1993,Tonnes of CO2 equivalent,Thousands,110368.431
DEU,Germany,CH4,Methane,TOTAL,1994,Tonnes of CO2 equivalent,Thousands,106615.128
DEU,Germany,CH4,Methane,TOTAL,1995,Tonnes of CO2 equivalent,Thousands,104349.855
DEU,Germany,CH4,Methane,TOTAL,1996,Tonnes of CO2 equivalent,Thousands,101811.805
DEU,Germany,CH4,Methane,TOTAL,1997,Tonnes of CO2 equivalent,Thousands,97432.918
